Udise_Code,ClassCode,Total_Seats,RTE_Seats,admitted,Dropout,Retaining
22041701503,C001,0,0,0,0,0
22070328726,C005,0,0,0,0,0
22112207105,C009,0,0,0,0,0
22061700203,C012,0,0,0,0,0
22100711609,C002,0,0,0,0,0
22110808702,C009,0,0,0,0,0
22070323809,C009,0,0,0,0,0
22041515033,C007,0,0,0,0,0
22271409008,C006,30,8,4,0,4
22061907320,C012,0,0,0,0,0
22101114306,C009,0,0,0,0,0
22230301404,C001,12,3,2,0,2
22220110607,C009,13,6,6,1,5
22261310708,C011,0,0,0,0,0
22133008205,C010,0,0,0,0,0
22132700112,C001,0,0,0,0,0
22061300308,C012,0,0,0,0,0
22101100425,C002,150,25,16,1,15
22051003002,C008,40,4,4,0,4
22110429202,C006,0,0,0,0,0
22061707012,C011,0,0,0,0,0
22271408904,C011,0,0,0,0,0
22220811712,C007,0,0,0,0,0
22100700820,C008,0,0,0,0,0
22060708210,C007,0,0,0,0,0
22080110003,C012,0,0,0,0,0
22030113805,C005,20,5,4,0,4
22061300207,C012,0,0,0,0,0
22112220205,C009,0,0,0,0,0
22090201704,C004,60,15,2,0,2
22110429116,C005,8,2,2,0,2
22220905802,C009,12,3,3,0,3
22110401502,C002,30,7,7,0,7
22072206101,C001,0,0,0,0,0
22100717903,C005,0,0,0,0,0
22072505905,C004,55,14,14,1,13
22062410004,C012,0,0,0,0,0
22060400220,C002,50,3,3,0,3
22051819410,C012,0,0,0,0,0
22133018802,C006,100,25,24,3,21
22191604959,C005,0,0,0,0,0
22192109003,C003,0,0,0,0,0
22061901307,C008,48,12,12,0,12
22241212804,C005,0,0,0,0,0
22151702011,C009,0,0,0,0,0
22220813416,C008,0,0,0,0,0
22090201727,C009,40,10,6,1,5
22012300418,C001,0,0,0,0,0
22100721511,C002,0,0,0,0,0
22110422525,C011,0,0,0,0,0
22040302808,C003,59,5,5,1,4
22041515042,C007,NULL,NULL,NULL,NULL,NULL
22271406712,C007,0,0,0,0,0
22041514496,C006,20,5,2,0,2
22172604322,C006,0,0,0,0,0
22112201019,C004,30,7,3,0,3
22261205306,C011,50,13,2,0,2
22110407704,C008,25,5,5,0,5
22031310706,C005,0,0,0,0,0
22142706905,C007,0,0,0,0,0
22071508504,C008,0,0,0,0,0
22100726501,C001,20,5,2,0,2
22172613606,C007,60,20,5,0,5
22133005913,C004,20,5,2,0,2
22072506404,C002,50,13,2,0,2
22231214902,C002,12,5,5,0,5
22050907907,C003,40,10,6,0,6
22241802904,C004,35,9,9,0,9
22133003502,C005,30,7,7,0,7
22062406904,C008,12,3,3,0,3
22070308709,C003,0,0,0,0,0
22112216104,C002,30,8,3,0,3
22231007803,C002,30,7,12,0,7
22231213003,C010,0,0,0,0,0
22051812104,C012,0,0,0,0,0
22110400812,C002,40,10,10,0,10
22133008803,C010,0,0,0,0,0
22110402140,C005,0,0,0,0,0
22020110892,C012,0,0,0,0,0
22071100129,C002,80,20,20,0,20
22081327203,C010,0,0,0,0,0
22030107517,C007,90,23,23,0,23
22133016410,C012,0,0,0,0,0
22052308603,C002,50,12,10,0,10
22071401314,C001,80,20,20,0,20
22110405133,C001,20,5,3,0,3
22060405107,C009,0,0,0,0,0
22060102805,C009,0,0,0,0,0
22231212606,C010,32,8,1,0,1
22220106005,C003,12,3,3,0,3
22271608807,C004,64,16,5,1,4
22071511704,C003,0,0,0,0,0
22153305205,C012,0,0,0,0,0
22070321511,C009,0,0,0,0,0
22061709107,C003,0,0,0,0,0
22100610301,C008,50,13,13,2,11
22271906704,C008,0,0,0,0,0
22142112109,C007,50,12,3,0,3
22071100132,C001,90,23,19,0,19
22100701117,C002,0,0,0,0,0
22143210404,C012,0,0,0,0,0
22030509605,C009,0,0,0,0,0
22220804103,C010,0,0,0,0,0
22241014211,C005,0,0,0,0,0
22080721003,C012,0,0,0,0,0
22141803504,C008,19,4,1,0,1
22133001512,C012,0,0,0,0,0
22100719103,C005,0,0,0,0,0
22041611405,C010,0,0,0,0,0
22100717832,C006,40,10,0,0,0
22061304506,C003,40,10,1,0,1
22050900147,C006,0,0,0,0,0
22100717804,C012,0,0,0,0,0
22241802904,C001,0,0,0,0,0
22012300345,C005,20,5,5,0,5
22110610807,C003,0,0,0,0,0
22060200147,C010,75,0,0,0,0
22130302904,C009,0,0,0,0,0
22061707815,C008,0,0,0,0,0
22020303413,C008,0,0,0,0,0
22101116104,C004,25,0,0,0,0
22061905806,C007,0,0,0,0,0
22100700329,C008,0,0,0,0,0
22050900104,C004,27,6,6,0,6
22122812005,C006,0,0,0,0,0
22060708209,C009,0,0,0,0,0
22110441501,C011,0,0,0,0,0
22040217203,C009,0,0,0,0,0
22012002404,C012,0,0,0,0,0
22130300954,C001,16,4,4,0,4
22051013106,C007,80,20,10,0,10
22110428708,C002,0,0,0,0,0
22071102603,C011,40,10,10,0,10
22060408222,C009,40,10,2,0,2
22061708809,C009,0,0,0,0,0
22041708603,C003,40,10,2,0,2
22071116004,C007,NULL,NULL,NULL,NULL,NULL
22051806617,C010,12,3,2,0,2
22100617705,C008,0,0,0,0,0
22040210106,C006,27,6,6,0,6
22100710527,C010,0,0,0,0,0
22110400816,C001,20,5,5,0,5
22012306905,C004,40,9,9,0,9
22220100101,C007,0,0,0,0,0
22143214007,C005,32,8,8,0,8
22261310708,C004,20,5,0,0,0
22061705304,C011,36,9,5,1,4
22061708903,C007,20,6,5,1,4
22100710533,C007,6,1,1,0,1
22090307516,C001,36,9,9,0,9
22012000135,C001,0,0,0,0,0
22261109714,C011,0,0,0,0,0
22050806811,C003,48,12,12,0,12
22051019902,C007,40,10,9,0,9
22070328716,C006,0,0,0,0,0
22062402204,C006,0,0,0,0,0
22031309608,C004,25,6,6,0,6
22140156903,C011,0,0,0,0,0
22191200611,C011,0,0,0,0,0
22040911506,C011,0,0,0,0,0
22070311803,C007,71,20,12,0,12
22121125215,C002,30,9,9,0,9
22172500908,C002,32,8,1,0,1
22271800607,C007,8,2,2,0,2
22012204105,C010,25,2,2,1,1
22050923404,C012,0,0,0,0,0
22071400804,C008,0,0,0,0,0
22240204259,C004,20,5,4,1,3
22051027456,C005,0,0,0,0,0
22070322333,C001,20,5,3,0,3
22110405129,C008,0,0,0,0,0
22100701108,C008,30,8,6,1,5
22070321508,C001,0,0,0,0,0
22080100318,C011,0,0,0,0,0
22012311703,C010,50,12,12,0,12
22050907929,C012,0,0,0,0,0
22241007512,C003,26,11,11,0,11
22271500404,C012,0,0,0,0,0
22061708506,C003,0,0,0,0,0
22012204023,C007,0,0,0,0,0
22041514492,C002,0,0,0,0,0
22090812611,C006,0,0,0,0,0
22110405806,C011,0,0,0,0,0
22260808204,C006,40,10,9,5,4
22231203903,C008,28,7,6,0,6
22271507910,C008,56,15,15,2,13
22100726225,C009,122,30,17,0,17
22090308602,C012,0,0,0,0,0
22081300112,C002,112,28,24,0,24
22140100804,C007,20,4,4,0,4
22031300212,C007,20,4,4,0,4
22090611203,C002,40,10,3,0,3
22143216005,C010,0,0,0,0,0
22271805310,C005,32,8,0,0,0
22271901104,C008,0,0,0,0,0
22271802107,C011,0,0,0,0,0
22020105707,C001,0,0,0,0,0
22271500207,C002,0,0,0,0,0
22271405507,C007,30,7,6,1,5
22200612503,C001,70,17,6,0,6
22090910604,C007,40,10,8,0,8
22060400513,C003,40,10,9,0,9
22072202809,C011,0,0,0,0,0
22220407823,C003,52,13,13,0,13
22071508408,C004,60,15,15,0,15
22191604960,C005,0,0,0,0,0
22133009702,C001,0,0,0,0,0
22122100208,C010,0,0,0,0,0
22110420309,C004,20,5,4,0,4
22012004403,C003,0,0,0,0,0
22050910820,C009,40,10,9,0,9
22110405517,C002,0,0,0,0,0
22110440905,C005,0,0,0,0,0
22271703711,C001,0,0,0,0,0
22110420511,C011,0,0,0,0,0
22060101905,C010,0,0,0,0,0
22060706504,C008,0,0,0,0,0
22100706713,C004,0,0,0,0,0
22030503806,C009,0,0,0,0,0
22080110206,C008,22,5,5,0,5
22122124207,C007,0,0,0,0,0
22060101719,C007,0,0,0,0,0
22122800503,C011,0,0,0,0,0
22012000104,C010,0,0,0,0,0
22041508912,C005,40,10,1,0,1
22110612504,C009,0,0,0,0,0
22071511201,C011,0,0,0,0,0
22072207301,C008,0,0,0,0,0
22271502414,C007,0,0,0,0,0
22240204223,C009,80,20,3,1,2
22271403907,C012,0,0,0,0,0
22070307310,C008,0,0,0,0,0
22070603504,C005,0,0,0,0,0
22071509003,C010,70,15,15,0,15
22261102705,C001,0,0,0,0,0
22220504503,C001,0,0,0,0,0
22041703304,C002,20,5,5,0,5
22020200113,C002,20,5,5,2,3
22131308909,C002,40,10,7,0,7
22070319605,C010,30,8,3,0,3
22231214611,C003,40,10,10,0,10
22101113507,C011,0,0,0,0,0
22061900209,C010,35,8,5,3,2
22130301605,C008,0,0,0,0,0
22090817803,C004,19,5,5,0,5
22110414110,C006,0,0,0,0,0
22271405906,C012,0,0,0,0,0
22110428510,C005,12,1,1,0,1
22071104606,C002,35,8,8,0,8
22230301404,C004,17,4,4,0,4
22071512203,C011,0,0,0,0,0
22110411943,C011,0,0,0,0,0
22260907609,C007,50,13,7,0,7
22031004511,C010,0,0,0,0,0
22130302923,C002,0,0,0,0,0
22110422527,C009,0,0,0,0,0
22100604906,C001,0,0,0,0,0
22061902716,C011,0,0,0,0,0
22061900903,C001,60,15,11,0,11
22191601404,C005,40,10,9,0,9
22271405003,C011,0,0,0,0,0
22142700506,C012,0,0,0,0,0
22040203903,C010,0,0,0,0,0
22153319502,C007,60,15,2,0,2
22110420809,C012,0,0,0,0,0
22061700726,C005,NULL,NULL,NULL,NULL,NULL
22012103412,C002,0,0,0,0,0
22041509405,C010,0,0,0,0,0
22051023905,C010,0,0,0,0,0
22012000145,C003,25,6,4,1,3
22020106516,C003,0,0,0,0,0
22122502502,C002,0,0,0,0,0
22060105813,C008,0,0,0,0,0
22070323712,C011,0,0,0,0,0
22122102102,C004,37,9,9,3,6
22220809007,C010,0,0,0,0,0
22050910418,C009,50,12,12,3,9
22112201803,C009,0,0,0,0,0
22112218302,C003,20,4,4,0,4
22241206405,C002,40,10,1,0,1
22101100425,C007,0,0,0,0,0
22051003002,C005,60,15,14,0,14
22020708607,C007,16,4,4,0,4
22191206503,C002,0,0,0,0,0
22241205404,C012,0,0,0,0,0
22041603405,C002,20,5,5,0,5
22061703952,C009,0,0,0,0,0
22041407703,C001,0,0,0,0,0
22030802120,C006,0,0,0,0,0
22110420907,C001,20,5,4,0,4
22031205809,C008,20,5,0,0,0
22041515026,C009,85,21,1,0,1
22071509008,C005,0,0,0,0,0
22061701467,C010,0,0,0,0,0
22261205504,C003,0,0,0,0,0
22060403403,C010,0,0,0,0,0
22030112305,C007,0,0,0,0,0
22100715104,C006,0,0,0,0,0
22172500908,C007,0,0,0,0,0
22112215806,C012,0,0,0,0,0
22070307325,C001,0,0,0,0,0
22080707403,C005,11,4,4,0,4
22050910816,C006,0,10,1,0,1
22100608007,C003,0,0,0,0,0
22191604947,C008,48,12,12,0,12
22110406130,C002,0,0,0,0,0
22100617705,C003,0,0,0,0,0
22220911503,C010,0,0,0,0,0
22110405510,C002,0,0,0,0,0
22231013503,C011,0,0,0,0,0
22081307714,C006,48,13,13,1,12
22153312906,C003,30,8,4,1,3
22140104306,C005,59,6,6,1,5
22213413121,C001,0,0,0,0,0
22100704704,C004,30,7,3,0,3
22012000135,C006,30,8,4,0,4
22100726207,C002,40,10,7,1,6
22070308709,C008,0,0,0,0,0
22020102807,C009,40,10,3,1,2
22110419602,C001,0,0,0,0,0
22261303307,C008,0,0,0,0,0
22090815003,C005,40,10,10,0,10
22241020811,C004,50,13,7,0,7
22050914907,C002,0,0,0,0,0
22110406213,C010,0,0,0,0,0
22050902506,C004,100,26,0,0,0
22141803504,C005,0,0,0,0,0
22240201407,C010,40,3,3,0,3
22050923405,C006,40,10,6,0,6
22041411406,C001,0,0,0,0,0
22071509017,C012,0,0,0,0,0
22100700329,C005,0,0,0,0,0
22242008103,C010,0,0,0,0,0
22231214902,C007,0,0,0,0,0
22261114408,C006,0,0,0,0,0
22143202403,C010,100,25,3,0,3
22220519006,C010,0,0,0,0,0
22110407321,C005,50,12,1,0,1
22051015609,C008,32,8,1,0,1
22081204704,C006,14,3,0,0,0
22020110865,C011,6,1,1,0,1
22121112107,C011,0,0,0,0,0
22071509016,C001,40,10,2,0,2
22060504221,C006,0,0,0,0,0
22240207806,C002,60,15,0,0,0
22061704606,C006,0,0,0,0,0
22241014207,C005,24,6,6,0,6
22072507005,C004,30,7,0,0,0
22110418538,C009,0,0,0,0,0
22203600522,C001,0,0,0,0,0
22110423903,C006,0,0,0,0,0
22090614905,C002,15,3,3,0,3
22191218401,C009,0,0,0,0,0
22110407709,C001,0,0,0,0,0
22143217501,C009,30,8,3,0,3
22080124101,C011,0,0,0,0,0
22031303009,C010,0,0,0,0,0
22040302807,C002,30,8,8,2,6
22101100330,C005,0,0,0,0,0
22142700117,C003,60,12,4,0,4
22061900904,C001,60,15,13,0,13
22071505703,C002,80,20,13,0,13
22120906711,C004,40,10,10,0,10
22100700405,C004,104,39,27,0,27
22070309814,C006,0,0,0,0,0
22141800422,C002,50,12,4,0,4
22142700113,C011,0,0,0,0,0
22070323808,C009,0,0,0,0,0
22080108503,C002,0,0,0,0,0
22061900406,C011,0,0,0,0,0
22020110848,C003,0,0,0,0,0
22210204034,C004,90,22,22,8,14
22061902611,C012,0,0,0,0,0
22061305110,C003,0,0,0,0,0
22101100432,C011,40,7,7,2,5
22220403805,C004,15,4,3,1,2
22231008619,C011,48,5,5,0,5
22012203102,C004,0,0,0,0,0
22271407010,C008,0,0,0,0,0
22271408706,C007,36,9,4,0,4
22110431102,C007,0,0,0,0,0
22140720604,C002,0,0,0,0,0
22020106004,C012,0,0,0,0,0
22051010617,C009,50,13,11,0,11
22060408228,C002,0,0,0,0,0
22110807611,C010,0,0,0,0,0
22071113110,C012,0,0,0,0,0
22271406409,C001,80,20,6,0,6
22110440901,C006,45,11,2,0,2
22210204038,C008,0,0,0,0,0
22140120103,C010,0,3,3,0,3
22100718916,C012,0,0,0,0,0
22251903706,C007,0,0,0,0,0
22071404307,C008,30,8,7,2,5
22271401720,C008,0,0,0,0,0
22110410305,C001,10,3,2,0,2
22030704939,C002,0,0,0,0,0
22110416503,C011,0,0,0,0,0
22012005604,C007,18,8,8,1,7
22191229101,C005,40,10,10,5,5
22012403705,C007,0,0,0,0,0
22153308659,C011,80,20,2,0,2
22153313204,C001,30,8,5,0,5
22110415106,C005,30,3,3,0,3
22041502403,C008,0,0,0,0,0
22070325201,C001,60,14,0,0,0
22072509803,C001,60,15,9,0,9
22133005602,C002,20,5,0,0,0
22061708108,C006,0,0,0,0,0
22041411406,C004,30,7,6,0,6
22110418703,C003,16,4,3,0,3
22220510706,C004,42,10,10,0,10
22090512804,C001,0,0,0,0,0
22012300308,C008,40,10,5,0,5
22110405129,C003,35,5,5,0,5
22261000302,C007,60,15,13,3,10
22200600433,C004,40,10,8,2,6
22112213505,C006,52,13,13,1,12
22110406117,C005,81,10,10,0,10
22191218309,C005,40,7,7,2,5
22231216202,C010,0,0,0,0,0
22242017803,C008,44,8,8,0,8
22061303204,C006,0,0,0,0,0
22070308904,C011,0,0,0,0,0
22072504903,C011,90,23,21,0,21
22050914910,C005,0,0,0,0,0
22132706305,C006,20,5,4,0,4
22020700506,C005,80,19,19,1,18
22240204230,C005,20,5,3,0,3
22110408706,C003,40,10,6,0,6
22090813604,C009,40,10,10,0,10
22260909110,C009,5,1,1,0,1
22060210204,C002,40,10,8,0,8
22030500503,C003,0,0,0,0,0
22192106506,C006,0,0,0,0,0
22120918725,C004,30,8,5,1,4
22051027403,C006,129,32,18,0,18
22030505104,C006,0,0,0,0,0
22191614602,C010,0,0,0,0,0
22090307512,C002,40,10,0,0,0
22151705806,C008,0,0,0,0,0
22090315303,C009,0,0,0,0,0
22200621207,C006,0,0,0,0,0
22200600436,C011,0,0,0,0,0
22241601310,C009,0,0,0,0,0
22100710533,C002,39,10,5,0,5
22110436203,C011,0,0,0,0,0
22130303303,C006,0,0,0,0,0
22110409404,C003,30,6,4,0,4
22100717522,C008,0,0,0,0,0
22230204204,C003,50,12,6,0,6
22031309608,C001,0,0,0,0,0
22142700107,C005,20,5,0,0,0
22122504736,C011,0,0,0,0,0
22080703351,C006,131,33,14,0,14
22060703804,C011,40,10,4,0,4
22060704103,C005,0,0,0,0,0
22050910816,C001,40,10,1,0,1
22153304405,C009,40,10,2,0,2
22012314301,C005,40,10,6,0,6
22060501408,C006,0,0,0,0,0
22271500207,C007,12,3,3,0,3
22142707005,C005,25,6,2,0,2
22070322321,C006,0,0,0,0,0
22172501605,C002,0,0,0,0,0
22090815304,C009,40,10,7,0,7
22240204229,C004,156,39,38,0,38
22143217401,C005,14,5,5,0,5
22110429604,C011,NULL,NULL,NULL,NULL,NULL
22072516616,C011,0,0,0,0,0
22110439606,C004,8,2,1,0,1
22061705605,C008,80,20,11,0,11
22110405515,C012,0,0,0,0,0
22070321001,C002,0,0,0,0,0
22072204308,C001,80,20,0,0,0
22060702804,C005,60,15,15,5,10
22100609205,C008,0,0,0,0,0
22070308701,C010,40,10,7,0,7
22122509504,C002,0,0,0,0,0
22191206806,C005,16,4,3,0,3
22251900714,C005,40,10,7,0,7
22071500329,C006,0,0,0,0,0
22122812005,C001,40,10,10,0,10
22100701307,C010,0,0,0,0,0
22271703607,C001,0,0,0,0,0
22241609305,C012,0,0,0,0,0
22041402904,C011,0,0,0,0,0
22100719909,C010,0,0,0,0,0
22072205108,C005,0,0,0,0,0
22220907503,C003,12,3,1,0,1
22110817302,C010,77,3,3,0,3
22080703313,C007,52,14,14,0,14
22241015108,C009,0,0,0,0,0
22101100101,C009,8,2,1,0,1
22100704813,C012,0,0,0,0,0
22070323802,C008,0,0,0,0,0
22070323709,C004,15,3,0,0,0
22090600107,C007,30,7,0,0,0
22031306207,C011,0,0,0,0,0
22060104108,C003,0,0,0,0,0
22041601708,C005,40,10,10,0,10
22012306905,C011,0,0,0,0,0
22191618508,C006,0,0,0,0,0
22100706713,C001,0,0,0,0,0
22203102718,C009,0,0,0,0,0
22120915603,C004,21,3,3,0,3
22071402109,C003,0,0,0,0,0
22220813405,C010,20,3,3,0,3
22110425003,C008,15,9,9,0,9
22112214202,C010,0,0,0,0,0
22071102705,C004,20,5,5,0,5
22220901103,C003,21,4,3,0,3
22062401317,C006,0,0,0,0,0
22110431901,C008,0,0,0,0,0
22241000903,C009,18,6,6,0,6
22110415302,C003,0,0,0,0,0
22051027475,C004,40,1,1,0,1
22100726621,C002,20,5,4,0,4
22110601602,C011,30,2,2,0,2
22220813417,C010,0,0,0,0,0
22133014007,C002,32,8,8,0,8
22112215807,C006,0,0,0,0,0
22140315318,C002,100,25,16,1,15
22070322607,C004,0,0,0,0,0
22110422706,C005,36,9,4,0,4
22153302008,C012,0,0,0,0,0
22242012502,C001,52,13,8,0,8
22152409604,C004,60,15,4,0,4
22050916504,C003,40,10,2,0,2
22081325003,C011,0,0,0,0,0
22060208708,C002,40,10,8,0,8
22220106704,C011,0,0,0,0,0
22153302009,C006,0,0,0,0,0
22122110203,C012,0,0,0,0,0
22172807510,C001,0,0,0,0,0
22050906704,C010,40,10,1,0,1
22061902702,C010,0,13,4,0,4
22030103819,C011,20,5,4,0,4
22251904324,C003,80,20,12,0,12
22100715104,C001,20,5,4,1,3
22041411404,C009,0,0,0,0,0
22140000067,C007,0,0,0,0,0
22133012403,C003,0,0,0,0,0
22110417818,C007,0,0,0,0,0
22050907933,C008,0,0,0,0,0
22091118220,C002,244,61,61,0,61
22110421408,C008,0,0,0,0,0
22153315406,C002,16,14,14,0,14
22091105409,C004,40,10,5,0,5
22080708602,C006,30,7,2,0,2
22271600109,C002,0,0,0,0,0
22051011645,C004,0,0,0,0,0
22172605008,C007,0,0,0,0,0
22160805726,C009,0,0,0,0,0
22012308603,C012,0,0,0,0,0
22110811003,C011,0,0,0,0,0
22061906035,C005,0,0,0,0,0
22271703709,C004,0,0,0,0,0
22133009107,C010,30,7,1,0,1
22080713203,C012,0,0,0,0,0
22020110890,C003,60,15,2,0,2
22110414108,C011,0,0,0,0,0
22271411513,C007,80,20,15,0,15
22110403117,C009,0,0,0,0,0
22090412705,C004,25,6,5,0,5
22110428619,C005,50,12,11,0,11
22050910817,C012,0,0,0,0,0
22080715003,C003,36,7,7,0,7
22191213504,C002,0,0,0,0,0
22242015306,C011,0,0,0,0,0
22072202619,C006,0,0,0,0,0
22012208918,C007,0,0,0,0,0
22241609004,C007,0,0,0,0,0
22070322325,C007,0,0,0,0,0
22041514465,C008,50,13,6,0,6
22070309816,C012,0,0,0,0,0
22130301704,C002,20,5,5,0,5
22110418545,C011,0,0,0,0,0
22110431101,C006,60,15,10,1,9
22061901105,C012,0,0,0,0,0
22231008624,C005,49,4,4,0,4
22062409009,C005,30,7,6,1,5
22122809327,C004,100,25,24,0,24
22153313004,C002,90,23,23,0,23
22101115103,C010,0,0,0,0,0
22061707109,C009,0,0,0,0,0
22241206316,C003,60,15,15,0,15
22191604938,C002,0,0,0,0,0
22040913623,C009,40,10,9,0,9
22110810608,C010,36,9,9,2,7
22080109604,C010,32,8,4,0,4
22071513104,C003,0,0,0,0,0
22271800607,C002,0,0,0,0,0
22110808903,C008,63,15,12,0,12
22130302923,C007,0,0,0,0,0
22070309806,C009,40,10,6,0,6
22203600522,C006,25,5,5,0,5
22100700405,C001,59,14,11,0,11
22100700311,C010,0,0,0,0,0
22100712513,C005,20,5,3,2,1
22051027409,C012,0,0,0,0,0
22150403906,C005,0,0,0,0,0
22231208305,C003,0,0,0,0,0
22060401502,C009,30,7,6,0,6
22110416608,C002,0,0,0,0,0
22070325201,C006,0,0,0,0,0
22061707310,C001,50,12,18,0,9
22260807715,C012,0,0,0,0,0
22060405312,C001,40,0,0,0,0
22060408108,C002,0,0,0,0,0
22110410303,C009,72,4,4,0,4
22040308103,C011,0,0,0,0,0
22061706303,C012,0,0,0,0,0
22040907903,C001,12,3,2,0,2
22122506505,C012,0,0,0,0,0
22101114305,C005,0,0,0,0,0
22140158701,C012,0,0,0,0,0
22041600805,C008,19,4,2,0,2
22110434404,C003,0,0,0,0,0
22090504712,C003,0,0,0,0,0
22090616438,C012,0,0,0,0,0
22051027453,C002,0,0,0,0,0
22091115705,C001,0,0,0,0,0
22070307311,C008,0,0,0,0,0
22172605507,C002,60,16,12,6,6
22071500301,C009,60,15,2,0,2
22241602005,C001,0,0,0,0,0
22153002901,C001,0,0,0,0,0
22220901107,C004,9,3,1,0,1
22110415610,C001,13,3,3,0,3
22051017802,C012,0,0,0,0,0
22110431902,C008,0,0,0,0,0
22130301605,C003,16,4,4,0,4
22030400221,C003,0,0,0,0,0
22220519304,C006,16,4,1,0,1
22012009305,C007,0,0,0,0,0
22012300306,C009,120,30,20,0,20
22100709011,C006,0,0,0,0,0
22261303307,C005,40,10,9,2,7
22071105705,C006,40,10,10,3,7
22110424403,C003,38,9,9,0,9
22213413121,C006,40,10,9,2,7
22090616422,C008,40,10,4,0,4
22100700817,C002,19,4,1,0,1
22242005407,C005,40,10,10,0,10
22172807029,C005,0,0,0,0,0
22112211603,C008,0,0,0,0,0
22151711220,C009,0,0,0,0,0
22012407510,C011,100,25,0,0,0
22061900904,C006,32,8,8,0,8
22151706905,C010,90,12,12,3,9
22071509202,C007,28,7,7,0,7
22101114206,C009,0,0,0,0,0
22100613004,C006,0,0,0,0,0
22171201338,C007,0,0,0,0,0
22110417303,C007,0,0,0,0,0
22020101126,C010,50,12,7,0,7
22133004208,C008,0,0,0,0,0
22051813608,C009,100,25,14,3,11
22231004810,C001,0,0,0,0,0
22070605818,C001,48,12,8,0,8
22050807211,C003,60,15,6,0,6
22012105202,C001,0,0,0,0,0
22261208108,C006,22,5,5,0,5
22153308669,C002,0,0,0,0,0
22041414202,C006,0,0,0,0,0
22101110806,C009,0,0,0,0,0
22020110894,C007,3,0,0,0,0
22080701203,C007,17,3,3,0,3
22110401811,C004,12,3,0,0,0
22122810305,C008,0,0,0,0,0
22090302403,C006,0,0,0,0,0
22080101603,C006,32,8,6,0,6
22071509016,C006,0,0,0,0,0
22191235501,C006,50,12,7,0,7
22141800424,C012,0,0,0,0,0
22101114603,C003,0,0,0,0,0
22122102435,C001,0,0,0,0,0
22110433902,C011,32,8,2,0,2
22112206906,C009,32,8,8,8,0
22250508002,C009,0,0,0,0,0
22140134108,C004,0,0,0,0,0
22030704956,C001,0,0,0,0,0
22220503006,C002,0,0,0,0,0
22030803712,C007,40,10,6,0,6
22100726216,C005,0,0,0,0,0
22100701123,C003,0,0,0,0,0
22240205402,C007,0,0,0,0,0
22242004004,C001,0,0,0,0,0
22192106506,C001,0,0,0,0,0
22091011406,C012,0,0,0,0,0
22242001704,C010,0,0,0,0,0
22240204261,C008,0,0,0,0,0
22271804304,C008,0,0,0,0,0
22070320820,C005,0,0,0,0,0
22052317106,C009,0,0,0,0,0
22220905112,C005,0,0,0,0,0
22072508606,C009,0,0,0,0,0
22060400256,C010,0,0,0,0,0
22072505906,C006,0,0,0,0,0
22031310909,C012,40,10,0,0,0
22132703903,C006,20,4,4,0,4
22220811709,C005,25,6,3,0,3
22060701302,C005,0,0,0,0,0
22252303804,C001,0,0,0,0,0
22051023902,C002,24,6,6,1,5
22020608404,C001,0,0,0,0,0
22020300127,C008,0,0,0,0,0
22091103509,C011,0,0,0,0,0
22131315303,C005,20,10,6,0,6
22012407505,C009,40,10,1,0,1
22141800411,C011,0,0,0,0,0
22041401203,C001,25,0,0,0,0
22133016410,C010,0,0,0,0,0
22090302815,C003,0,0,0,0,0
22110430805,C012,0,0,0,0,0
22230202803,C001,0,0,0,0,0
22242017803,C005,36,7,7,0,7
22052310308,C010,0,0,0,0,0
22230201203,C005,NULL,NULL,NULL,NULL,NULL
22152300903,C006,20,5,3,0,3
22220504003,C007,40,10,2,0,2
22231205903,C006,0,0,0,0,0
22110424409,C006,0,0,0,0,0
22112215305,C011,11,2,2,0,2
22041600703,C005,16,4,4,2,2
22040203303,C006,24,6,6,0,6
22070322709,C002,0,0,0,0,0
22030112206,C005,40,10,2,0,2
22110424920,C005,0,0,0,0,0
22030500503,C008,0,0,0,0,0
22020110848,C008,30,8,4,0,4
22220409317,C012,0,0,0,0,0
22041104514,C009,40,10,10,1,9
22122114306,C002,40,10,8,0,8
22070322317,C010,NULL,NULL,NULL,NULL,NULL
22070309808,C004,50,12,0,0,0
22251915005,C005,0,0,0,0,0
22020101709,C001,40,10,10,0,10
22041514103,C004,35,9,9,1,8
22271703102,C006,60,15,15,0,15
22191608703,C008,40,10,3,0,3
22070324804,C007,0,0,0,0,0
22100700310,C006,364,1,1,0,1
22110812803,C002,0,0,0,0,0
22070306003,C011,0,0,0,0,0
22070324107,C003,0,0,0,0,0
22012208909,C004,0,0,0,0,0
22061707803,C009,24,4,4,1,3
22143213202,C011,12,3,3,0,3
22061903802,C004,40,10,4,0,4
22090315105,C004,40,10,8,0,8
22261005904,C005,16,4,4,0,4
22090308403,C002,0,0,0,0,0
22060511213,C004,56,14,14,5,9
22072501905,C004,40,10,7,0,7
22080714105,C006,17,11,11,0,11
22100700611,C006,0,0,0,0,0
22041410002,C008,24,6,6,5,1
22052314610,C005,0,0,0,0,0
22110424110,C001,10,2,0,0,0
22241007203,C004,30,7,7,6,1
22040604604,C010,0,0,0,0,0
22110429202,C001,40,10,10,0,10
22041102004,C012,0,0,0,0,0
22100713002,C006,0,0,0,0,0
22191618508,C001,40,10,0,0,0
22110428622,C006,80,20,8,1,7
22252606205,C006,40,10,3,0,3
22070304905,C003,60,15,15,0,15
22081221110,C011,0,0,0,0,0
22112215804,C008,40,6,6,0,6
